@relation segment

@attribute original numeric
@attribute Bilateral_5.0_50.0 numeric
@attribute Bilateral_5.0_100.0 numeric
@attribute Bilateral_10.0_50.0 numeric
@attribute Bilateral_10.0_100.0 numeric
@attribute Lipschitz_true_true_5.0 numeric
@attribute Lipschitz_true_true_10.0 numeric
@attribute Lipschitz_true_true_15.0 numeric
@attribute Lipschitz_true_true_20.0 numeric
@attribute Lipschitz_true_true_25.0 numeric
@attribute 'Kuwahara_19_ 10_0' numeric
@attribute 'Kuwahara_19_ 10_1' numeric
@attribute 'Kuwahara_19_ 10_2' numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Laplacian_8.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Laplacian_16.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {'class 1','class 2'}

@data
215,214.5,214.5,214.5,211.5,221,227,230.5,234,237.5,81.869564,124.759727,163.84211,441.016052,1285.974243,-1601,417154,-98.726729,-1502.273254,-0.013782,2814581669888,992554,213.094887,428.585373,1224.342834,-1527.361755,383543.148438,-100.91213,-1426.449646,-0.011732,2310567395328,887472.5,-22.150043,201.69062,363.05896,876.7164,-1114.093842,226111.308594,-119.240944,-994.852905,0.011214,598163300352,397451.1875,11.404266,-9.303811,184.812248,270.537033,478.476425,-660.121002,109312.345703,-202.399849,-457.721161,0.166088,19636291840,34143.264648,28.282639,16.878372,-4.454583,155.042091,139.631302,256.769516,-358.876312,32490.173828,-143.852371,-215.023941,0.824624,320761970,3665.713135,58.052795,46.648529,29.770157,-0.938497,105.519821,32.47515,76.891106,-108.013451,2883.543335,-44.513659,-63.499792,0.273431,2228648.6875,183.658447,107.575066,96.170799,79.292427,49.52227,-0.083937,147.238235,157.381584,135.736847,1472.382324,6.735745,146.41008,'class 1'
210.5625,210.25,210.9375,210.125,208.3125,216.375,222.1875,227.0625,231.375,235.3125,82.421053,114.677061,158.644741,460.264412,1371.421417,-1742,618389.25,-209.267191,-1532.732803,0.081051,2984255586304,882331,209.035449,447.924953,1301.131058,-1658.612328,566718.979492,-211.682841,-1446.929504,0.08039,2358245756928,770968.507813,-23.696575,198.480428,380.148812,902.769985,-1178.412289,308175.101074,-210.151439,-968.260841,0.073451,495957445632,301695.609375,10.555021,-8.736564,180.893212,277.261774,454.974539,-629.641247,100459.774658,-194.711642,-434.929602,0.157964,20387555616,32166.882568,28.142237,17.587215,-4.262436,152.977728,141.529945,243.166284,-338.054337,28372.708496,-122.595626,-215.458712,0.407499,477084452.75,4956.934036,56.057721,45.5027,27.915484,-0.929578,105.216815,33.158687,75.458318,-106.204574,2798.404572,-45.262488,-60.942086,0.274887,1547223.992188,133.520066,103.818635,93.263612,75.676397,47.760913,-0.084222,145.586846,156.458884,133.537831,1455.868431,7.237711,145.540932,'class 1'
215.84375,216.25,215.28125,215.5625,212.09375,221.3125,226.78125,231.46875,235.3125,238.59375,84.343536,122.005008,158.644741,450.202236,1468.479446,-1890.75,770843.375,-288.269097,-1602.480904,0.029972,3432773894144,870430,213.940943,438.661,1392.273201,-1798.74062,704120.79541,-287.598003,-1511.142624,0.028811,2691413997568,757046.980469,-25.769056,201.817365,374.837835,963.316561,-1272.160479,374323.943604,-265.407843,-1006.752621,0.011372,547260389888,290581.835938,12.123578,-9.118717,182.809913,274.56457,477.596112,-661.593073,110721.476929,-207.50643,-454.08664,0.024352,24565098224,34731.213257,31.13103,19.007452,-4.331836,153.899337,140.318313,247.939714,-345.025467,29644.739014,-126.608672,-218.416797,0.125517,487798730.625,4755.551628,60.041606,47.918028,28.910576,-0.935462,105.475323,32.780371,76.048532,-107.084198,2849.082352,-46.201929,-60.882269,0.236338,1422796.160156,120.867978,108.465621,96.342041,77.33459,48.424014,-0.08457,146.165811,157.83635,133.260692,1461.658085,7.864716,146.370064,'class 1'
238.625,239.25,232.875,237,227.625,242,245.375,248.125,249.75,250.625,111.00458,154.071514,163.84211,344.64167,1802.052063,-2399,1267379.5,-522.804546,-1876.195496,-0.244996,5559853580288,925234,235.977812,340.734591,1714.100159,-2287.141464,1160492.974609,-512.289518,-1774.851929,-0.244904,4428312354816,808716.546875,-33.096198,220.602629,316.16934,1221.753044,-1652.0429,631277.249023,-427.966326,-1224.076553,-0.270655,1051313362944,340320.523438,15.375183,-11.488363,196.069933,249.476643,610.665127,-843.873589,172185.916504,-256.898817,-586.974773,-0.425346,64781303872,64595.601074,39.907879,24.532696,-4.870023,160.569553,131.091237,285.559206,-400.095093,40423.331055,-159.360083,-240.735016,-0.62837,542437152.5,3616.177155,75.408258,60.033075,35.50038,-0.973957,107.075005,29.971181,80.457056,-113.325644,3197.532776,-49.655675,-63.669969,0.06325,1543666.234375,113.892656,128.90281,113.527621,88.994928,53.494549,-0.086036,150.553034,165.167761,134.207235,1505.530319,10.324035,151.642548,'class 1'
253.109375,249.4375,241.84375,247.21875,235.984375,253.6875,254.234375,254.78125,255,255,160.91716,171.638163,171.638163,169.163764,1988.152767,-2691,1562705.625,-644.636511,-2046.363581,-0.456666,7318522290176,996892.875,251.628898,178.411977,1908.829498,-2586.94104,1451560.730469,-630.549696,-1956.391333,-0.455355,6038791041024,891174.634766,-37.456262,240.262418,219.981544,1446.891985,-1972.207884,861431.000977,-513.390831,-1458.817039,-0.469558,1825869968896,457226.856445,11.36648,-14.110391,211.750633,209.357474,758.920464,-1039.06562,240437.538086,-271.543282,-767.52234,-0.59389,150562433472,130002.366302,39.878265,28.511785,-5.533444,168.712941,117.605641,332.919911,-468.030491,54119.777893,-187.870792,-280.15971,-0.845751,1048243962.5,4624.809612,82.915957,71.549477,43.037692,-1.02032,108.982893,26.127263,85.912653,-120.930922,3625.386185,-52.093203,-68.83772,-0.115593,2202592.887695,146.720664,142.64601,131.27952,102.76774,59.730048,-0.08764,155.589061,172.511921,135.513567,1555.890558,12.860334,158.082059,'class 1'
255,250,242.25,248,236.625,255,255,255,255,255,174.236847,174.236847,174.236847,100.840108,1943.885376,-2642.75,1530343.5,-669.386826,-1973.363251,-0.464212,6270358650880,874304.5,254.181273,114.403245,1879.508636,-2557.074677,1436598.625,-653.204399,-1903.870255,-0.467667,5328045834240,799357.15625,-37.018754,245.617804,177.700628,1482.503677,-2020.867081,900117.1875,-518.769478,-1502.09758,-0.501846,1974270836736,483558.222656,8.563469,-14.877047,216.880175,189.209965,804.060143,-1093.626923,256312.21875,-257.525038,-836.101891,-0.589769,208504338432,171503.044922,37.301098,28.737629,-5.755896,171.523502,111.18832,349.756752,-491.001259,58497.296387,-188.96446,-302.036808,-0.757403,1805489984,7235.950989,82.65777,74.094301,45.356672,-1.037135,109.696373,24.447401,87.824308,-123.555725,3772.908447,-52.397616,-71.158111,-0.188747,2711443.53125,176.910099,144.484901,135.921429,107.183802,61.827129,-0.0884,156.905039,174.039473,134.62829,1569.050339,14.162999,160.185673,'class 1'
255,250,242.125,248,236.5,255,255,255,255,255,176.184216,176.184216,176.184216,69.04978,1673.099564,-2258,1193530.5,-543.872202,-1714.127838,-0.639223,4428281118720,718580,254.458284,81.598348,1632.475655,-2208.04863,1134944.773438,-539.70927,-1668.339333,-0.634806,3827913912320,664180.558594,-32.44143,247.947569,141.345425,1365.867378,-1859.973892,775170.960938,-464.43244,-1395.541435,-0.615791,1622672846848,439368.798828,6.510715,-15.194158,221.713808,162.800097,809.895363,-1099.892517,256278.271484,-248.382412,-851.510109,-0.620671,226749745152,185280.984375,32.744476,26.233761,-6.031057,174.76482,100.319124,370.38945,-518.598412,65091.211426,-190.643089,-327.95533,-0.70614,3055327104,10500.89801,79.693464,73.182749,46.948988,-1.054405,110.397551,22.017639,90.013939,-126.506182,3949.429504,-52.727733,-73.778451,-0.217393,3751759.65625,228.020477,144.060734,137.550018,111.316257,64.36727,-0.088895,158.038097,176.155336,135.523027,1580.380951,14.853941,160.896015,'class 1'
255,250,241.78125,248,236.25,255,255,255,255,255,177.1579,177.1579,177.1579,43.259752,1503.594933,-2025.875,1009284.375,-502.414369,-1523.46064,-0.744298,2982397616128,550269.25,254.673004,55.091862,1481.505995,-2002.521763,973923.841797,-504.636312,-1497.885416,-0.736517,2669756599296,518521.569336,-29.699004,249.674432,112.604829,1307.011248,-1782.191311,720802.816406,-452.485234,-1329.706053,-0.691159,1404002589696,394960.762207,4.998571,-15.384199,224.87093,141.963746,816.935278,-1105.796387,254355.083496,-233.805169,-871.99122,-0.639579,253646218752,205908.758789,29.802073,24.803502,-6.203135,176.950296,92.049037,383.592051,-535.532789,68698.327271,-186.168829,-349.363964,-0.680665,4319051264,14152.437668,77.722707,72.724136,47.920634,-1.067707,110.968759,20.068193,91.527193,-128.566737,4073.132111,-52.979949,-75.58679,-0.261547,4461356.304688,262.567801,143.704243,138.705676,113.902172,65.981538,-0.089554,158.611135,177.450111,134.961352,1586.111351,15.827467,161.755845,'class 1'
254.609375,249.796875,240.921875,247.84375,235.71875,255,255,255,255,255,172.244248,177.1579,177.1579,45.052023,1432.773133,-1938.71875,945244.4375,-522.628531,-1416.090211,-0.730566,2007467813888,409286.0625,254.264142,55.074798,1416.823009,-1921.904005,915232.083984,-519.982577,-1401.92139,-0.726295,1904194172928,400271.056152,-28.384834,249.373581,103.725291,1271.935943,-1730.222319,681860.419678,-435.734818,-1294.487469,-0.686552,1311231560960,383847.161865,4.890562,-15.272057,225.433555,130.134133,814.75096,-1093.589536,240797.977051,-204.209861,-889.379679,-0.63199,281767639808,235878.605225,28.830587,23.940025,-6.234189,177.604326,87.677163,387.302304,-538.703983,68443.06781,-174.783796,-363.920187,-0.671973,5493662336,18254.232773,76.659817,71.769255,47.82923,-1.074176,111.296926,18.939205,92.042896,-129.239096,4108.015575,-52.651977,-76.587121,-0.314803,5013051.695313,293.881652,142.967212,138.076659,114.13663,66.3074,-0.090298,158.215309,177.787854,132.413245,1582.153095,17.157317,162.123487,'class 1'
254.0625,249.3125,239.9375,247.625,235.125,255,255,255,255,255,167.312504,179.105268,179.105268,91.0552,1178.90308,-1582.875,617562.25,-397.629032,-1185.245968,-0.91281,1078236139520,317722.25,253.296474,94.255852,1163.885468,-1568.840645,599199.734375,-398.475123,-1170.365505,-0.891037,1036599504896,308527.568359,-23.179059,247.031806,108.082393,1057.723919,-1426.04023,453354.49707,-321.420805,-1104.619423,-0.721167,824131107840,330640.34668,6.264668,-14.638165,226.918815,109.488302,768.456028,-1019.065014,200005.355469,-159.65411,-859.410904,-0.614359,256019399680,246812.28418,26.377659,20.112991,-6.39565,179.753942,76.655407,400.667999,-554.224403,71091.37085,-167.760319,-386.464085,-0.614816,7634504640,24401.139587,73.542532,67.277864,47.164873,-1.088436,111.924998,16.103212,93.696235,-131.312054,4218.988266,-51.843307,-79.468749,-0.326224,6803045.78125,389.316077,141.371474,135.10681,114.993817,67.828944,-0.091099,158.036976,180.122899,131.149673,1580.369797,18.315468,161.710798,'class 1'
253.828125,249.140625,239.515625,247.53125,234.90625,255,255,255,255,255,164.364313,179.105268,179.105268,109.030355,1170.573108,-1574.15625,601451.3125,-399.439287,-1174.716968,-0.890282,993094763520,307064.1875,252.901493,110.794747,1150.465153,-1552.150522,578634.845703,-395.853855,-1156.296655,-0.86854,958036961280,299289.902832,-22.759543,245.857139,116.504023,1025.772229,-1377.461786,415346.036377,-295.344202,-1082.117588,-0.690716,786806576896,336488.966064,7.044354,-14.413673,226.248767,109.089721,756.906903,-998.565558,187734.384277,-144.090953,-854.474607,-0.600336,254166860032,254406.385986,26.652726,19.608372,-6.373211,179.586326,76.131456,399.74166,-552.097851,70131.879211,-163.489016,-388.608835,-0.608597,7994781184,25788.921951,73.315166,66.270813,46.662441,-1.088571,111.954215,15.901112,93.631665,-131.175838,4205.493992,-51.443868,-79.731971,-0.334733,7094287.710938,407.191181,140.947276,133.902925,114.294552,67.632111,-0.091293,157.617293,180.165091,129.9963,1576.17297,18.732135,161.447777,'class 1'
253.125,248.625,238.25,247.25,234.25,255,255,255,255,255,155.519739,179.105268,179.105268,162.95582,1145.583191,-1548,553118.5,-404.870052,-1143.129967,-0.822697,737670635520,275090,251.716551,160.411432,1110.204208,-1502.080154,516940.179688,-387.990051,-1114.090103,-0.801049,722349330432,271576.90625,-21.500994,242.333138,141.768915,929.91716,-1231.726456,301320.654297,-217.114391,-1014.612083,-0.599363,674832984064,354034.824219,9.383413,-13.740199,224.238625,107.893976,722.259529,-937.067192,150921.470703,-97.401479,-839.665718,-0.558265,248609241088,277188.691406,27.477926,18.094513,-6.305892,179.083481,74.5596,396.962643,-545.718193,67253.404297,-150.675106,-395.043087,-0.58994,9075610816,29952.269043,72.63307,63.249657,45.155144,-1.088977,112.041868,15.294812,93.437953,-130.767191,4165.011169,-50.245553,-80.521639,-0.360258,7968013.5,460.816494,139.674683,130.291269,112.196756,67.041613,-0.091874,156.358244,180.291666,126.536182,1563.582489,19.982136,160.658714,'class 1'
245.5625,242.59375,233.5625,241.5625,230.15625,248.40625,249.84375,251.1875,252.4375,253.6875,137.566435,179.105268,179.105268,175.597638,1143.277569,-1271.8125,267644.625,-76.58031,-1195.232195,-0.660809,690073230336,846327.375,244.422757,171.445176,1103.686365,-1239.393429,256632.885742,-78.997128,-1160.396305,-0.646743,672421254144,781714.765625,-17.780983,237.042166,145.249592,902.103098,-1057.440262,171197.375,-37.677532,-1019.762741,-0.511379,605428971008,561957.868164,7.38059,-13.189706,221.484234,109.301472,699.488684,-887.497095,126828.354248,-63.247555,-824.249548,-0.517236,233120962560,291425.750977,22.938523,15.557932,-6.182597,177.776929,76.246818,390.622307,-534.610031,63764.152222,-140.913682,-393.696351,-0.569499,9260691728,32139.422852,66.645827,59.265237,43.707304,-1.083464,111.87137,15.692899,92.677398,-129.510159,4069.809219,-48.756932,-80.753228,-0.363325,8721131.75,518.355456,132.551387,125.170796,109.612864,65.90556,-0.092095,155.150922,180.886284,125.115131,1551.50927,20.568003,158.35428,'class 1'
241.78125,239.578125,231.21875,238.71875,228.109375,245.109375,247.265625,249.28125,251.15625,253.03125,128.589783,179.105268,179.105268,181.918547,1142.124758,-1133.71875,124907.6875,87.564561,-1221.283309,-0.579865,666274527744,1131946.0625,240.77586,176.962047,1100.427444,-1108.050066,126479.23877,75.499334,-1183.549406,-0.569591,647457216000,1036783.695313,-15.920978,234.396681,146.98993,888.196067,-970.297165,106135.735352,52.040897,-1022.33807,-0.467388,570726964480,665919.390137,6.379179,-12.914459,220.107038,110.005221,688.103261,-862.712047,114781.796021,-46.170593,-816.541463,-0.496722,225376823296,298544.280762,20.668821,14.289642,-6.120949,177.123654,77.090428,387.452139,-529.05595,62019.526184,-136.032969,-393.022983,-0.559279,9353232184,33232.999756,63.652206,57.273027,42.983385,-1.080707,111.786121,15.891942,92.29712,-128.881642,4022.208244,-48.012621,-80.869022,-0.364859,9097690.875,547.124938,128.989739,122.61056,108.320918,65.337533,-0.092206,154.547261,181.183594,124.404605,1545.47266,20.860937,157.202062,'class 1'
230.4375,230.53125,224.1875,230.1875,221.96875,235.21875,239.53125,243.5625,247.3125,251.0625,101.659827,179.105268,179.105268,200.881274,1138.666325,-719.4375,-303303.125,579.999175,-1299.436651,-0.337033,594878419968,1988802.125,229.835168,193.512662,1090.650679,-714.019978,-263981.702148,538.98872,-1253.008709,-0.338132,572565101568,1801990.484375,-10.340962,226.460224,152.210945,846.474974,-708.867874,-89049.183594,321.196186,-1030.064056,-0.335413,466620944896,977803.956055,3.374945,-12.08872,215.975452,112.116465,653.946993,-788.356901,78642.121338,5.060292,-793.417208,-0.435178,202144405504,319899.870117,13.859716,10.484771,-5.936006,175.163826,79.621255,377.941635,-512.393707,56785.648071,-121.390832,-391.002879,-0.528618,9630853552,36513.730469,54.671342,51.296397,40.811626,-1.072438,111.530373,16.489071,91.156287,-126.996094,3879.405319,-45.779688,-81.216405,-0.36946,10227368.25,633.433381,118.304795,114.929851,104.445079,63.633453,-0.092537,152.736279,182.075521,122.273027,1527.362831,21.739738,153.74541,'class 1'
221.609375,222.734375,218.0625,222.984375,216.6875,227.984375,234.359375,240.359375,245.796875,250.40625,83.64084,175.111025,179.105268,205.484849,1190.8617,-428.3125,-666624.5625,971.680879,-1399.993345,-0.166805,558094670336,2862105.5,221.229529,196.228505,1133.24089,-437.50366,-590629.030762,905.324131,-1342.827803,-0.174526,534112907264,2568642.613281,-6.583488,219.569032,148.541654,839.695745,-527.052854,-238942.862061,525.914614,-1052.967458,-0.232404,403308780800,1258500.976563,1.660497,-11.421365,211.659856,113.566388,629.351831,-731.969166,52565.365784,41.694109,-773.663287,-0.374435,182199241600,332645.431641,9.569673,7.909175,-5.720291,172.801332,82.621946,366.965122,-493.062685,51124.163879,-105.892195,-387.170495,-0.495466,9692671824,39646.601685,48.428197,46.7677,38.858524,-1.06151,111.168453,17.306166,89.757361,-124.684577,3710.218494,-43.284686,-81.39989,-0.370569,11339226.984375,730.177323,110.061076,108.400578,100.491403,61.632879,-0.092786,150.877061,182.506944,120.561268,1508.770638,22.510217,150.132803,'class 1'
219.078125,219.203125,215.1875,219.953125,214.3125,226.703125,234.328125,241.578125,247.890625,251.71875,83.509475,167.122537,179.105268,189.408362,1299.863695,-398.4375,-822319.6875,1098.464801,-1496.902277,-0.150125,579721981440,3466237.5,218.605839,179.592703,1231.456998,-409.844477,-723309.100098,1020.009106,-1429.853586,-0.155924,557064671232,3081671.152344,-6.508559,216.36859,134.241718,881.765413,-511.9952,-278483.6604,576.477752,-1088.472945,-0.202352,415492478720,1404048.929688,2.237249,-11.187641,208.537446,113.651241,625.703199,-718.333889,48598.087585,46.653896,-764.987786,-0.335008,173285470848,329662.435547,10.068393,7.831145,-5.53545,170.689446,85.24889,357.692768,-476.616964,46779.699646,-94.417768,-382.199197,-0.470044,9446146544,41538.036499,47.916393,45.679144,37.848,-1.05068,110.785611,18.144182,88.480619,-122.57561,3562.248745,-41.271928,-81.30368,-0.366653,12056707.953125,808.587283,107.820228,105.582979,97.751835,59.903835,-0.092842,149.573267,182.180554,119.979853,1495.732689,22.87944,147.516459,'class 1'
215.28125,213.90625,210.875,215.40625,210.75,224.78125,234.28125,243.40625,251.03125,253.6875,83.312428,155.139806,179.105268,165.293633,1463.366688,-353.625,-1055862.375,1288.640684,-1642.265675,-0.125106,612162948096,4372435.5,214.670304,154.639,1378.78116,-368.355701,-922329.204102,1192.036568,-1560.392262,-0.128022,591492317184,3851213.960938,-6.396166,211.567928,112.791814,944.869915,-489.40872,-337794.85791,652.322459,-1141.731176,-0.157275,433768025600,1622370.859375,3.102376,-10.837056,203.853829,113.778521,620.230251,-697.880974,42647.170288,54.093576,-751.974535,-0.275867,159914814720,325187.941406,10.816474,7.714099,-5.258189,167.521617,89.189306,343.784237,-451.948383,40263.003296,-77.206129,-374.742251,-0.431911,9076358624,44375.188721,47.148687,44.046311,36.332212,-1.034434,110.211347,19.401207,86.565507,-119.412158,3340.294121,-38.25279,-81.159366,-0.360778,13132929.40625,926.202223,104.458957,101.356581,93.642482,57.31027,-0.092926,147.617577,181.690969,119.107731,1476.175766,23.433276,143.591943,'class 1'
214.015625,212.140625,209.4375,213.890625,209.5625,224.140625,234.265625,244.015625,252.078125,254.34375,83.246745,151.145562,179.105268,157.255389,1517.867685,-338.6875,-1133709.9375,1352.032645,-1690.72014,-0.116766,622976603648,4674501.5,213.358459,146.3211,1427.889215,-354.52611,-988669.23877,1249.379055,-1603.905153,-0.118721,602968199168,4107728.230469,-6.358702,209.967708,105.641846,965.904749,-481.879893,-357565.25708,677.604028,-1159.48392,-0.142249,439859874560,1695144.835938,3.390751,-10.720194,202.292624,113.820947,618.405935,-691.063335,40663.531189,56.573469,-747.636785,-0.256154,155457929344,323696.443359,11.065835,7.675084,-5.165768,166.465674,90.502779,339.14806,-443.725523,38090.771179,-71.468916,-372.256603,-0.419199,8953095984,45320.906128,46.892785,43.502034,35.82695,-1.029019,110.019926,19.820215,85.927136,-118.357674,3266.309246,-37.246411,-81.111262,-0.35882,13491669.890625,965.407203,103.338533,99.947782,92.272698,56.445748,-0.092954,146.96568,181.527773,118.817024,1469.656792,23.617888,142.283771,'class 1'
216.125,212.6875,207.96875,215.5625,210.0625,228.625,239.25,247.875,253.96875,255,87.160755,137.215462,177.1579,144.766777,1596.475307,-816.5,-690824.625,960.907261,-1777.407257,-0.052233,2090482628608,3987340,214.964404,133.435047,1508.121479,-808.188305,-593840.635742,884.113162,-1692.301491,-0.050012,1854972901376,3513750.683594,-12.594238,208.568538,95.78492,1050.743174,-783.260798,-173932.162109,457.304878,-1240.565678,-0.051357,844255476224,1483700.1875,6.395866,-11.181416,196.64914,120.133703,649.535219,-755.258055,72196.078491,2.951633,-758.209667,-0.179962,164252776960,291173.432129,18.315264,11.919398,-4.732154,161.124322,96.684623,317.101815,-407.49734,30103.015533,-50.636668,-356.860672,-0.413492,7807659856,47012.452271,53.840081,47.444215,35.524817,-0.996958,108.824798,22.282505,82.290949,-112.673023,2908.176765,-32.979994,-79.693027,-0.376728,13799084.96875,1097.483345,106.139606,99.74374,87.824342,52.299525,-0.092673,144.063218,179.724778,116.722862,1440.632172,23.914486,136.913556,'class 1'
222.25,217.3125,208.78125,221.8125,213.4375,236.875,245.875,251,254.40625,255,91.200516,152.218753,176.184216,137.992154,1663.27335,-1506.25,96938.625,330.145575,-1836.395569,-0.0023,4315363125248,2627885.5,220.110418,127.294021,1580.308331,-1450.627514,99098.807617,304.511594,-1755.139153,0.005358,3695820810240,2350446.628906,-21.298679,208.940162,93.84463,1138.10211,-1157.099791,109405.408203,149.721329,-1306.821133,0.031082,1318195895808,1109881.851563,11.170256,-11.508444,191.552476,126.643634,672.937468,-810.688921,102169.932739,-48.901903,-761.786999,-0.108719,165633556992,255790.327637,28.557941,17.387685,-4.35457,156.459429,100.425561,298.930037,-374.922666,23132.938934,-30.279278,-344.643394,-0.390439,6944583984,49548.861206,63.650989,52.480732,35.093047,-0.968865,107.779815,23.957332,79.27449,-107.732166,2598.4179,-28.961845,-78.770318,-0.379652,14314205.40625,1248.72139,112.330603,101.160347,83.772662,48.679615,-0.092419,141.413408,178.198649,114.540296,1414.134094,24.231629,132.76617,'class 1'
216.125,212.6875,207.96875,215.5625,210.0625,228.625,239.25,247.875,253.96875,255,87.160755,137.215462,177.1579,144.766777,1596.475307,-816.5,-690824.625,960.907261,-1777.407257,-0.052233,2090482628608,3987340,214.964404,133.435047,1508.121479,-808.188305,-593840.635742,884.113162,-1692.301491,-0.050012,1854972901376,3513750.683594,-12.594238,208.568538,95.78492,1050.743174,-783.260798,-173932.162109,457.304878,-1240.565678,-0.051357,844255476224,1483700.1875,6.395866,-11.181416,196.64914,120.133703,649.535219,-755.258055,72196.078491,2.951633,-758.209667,-0.179962,164252776960,291173.432129,18.315264,11.919398,-4.732154,161.124322,96.684623,317.101815,-407.49734,30103.015533,-50.636668,-356.860672,-0.413492,7807659856,47012.452271,53.840081,47.444215,35.524817,-0.996958,108.824798,22.282505,82.290949,-112.673023,2908.176765,-32.979994,-79.693027,-0.376728,13799084.96875,1097.483345,106.139606,99.74374,87.824342,52.299525,-0.092673,144.063218,179.724778,116.722862,1440.632172,23.914486,136.913556,'class 1'
213.84375,212.09375,209.5,213.84375,209.5,223.71875,233.59375,243.21875,251.71875,254.3125,82.28225,161.439149,180.078953,158.869537,1510.734081,-299.625,-1146051.625,1374.278414,-1673.903408,-0.134816,488111617024,4694747,213.175683,148.110744,1420.011168,-313.206821,-1001268.202148,1272.611893,-1585.818691,-0.136764,471709483008,4125741.320313,-5.795222,209.9205,106.800237,951.792126,-435.565294,-371661.774902,702.480447,-1138.04574,-0.159804,359270676992,1702695.40625,3.255184,-10.471387,202.81354,112.046557,605.770252,-667.34388,31196.144653,70.956173,-738.300032,-0.26283,146637963008,327694.121094,10.362143,7.106959,-5.230424,167.320935,88.792818,343.07103,-448.283993,38911.640259,-72.492887,-375.791101,-0.402606,9275457184,46069.384033,45.854748,42.599565,35.492605,-1.034835,110.245572,19.161205,86.647577,-119.334016,3322.479347,-37.678332,-81.655683,-0.345475,13777468.59375,970.149469,102.930112,99.674928,92.567969,57.075364,-0.093058,147.314172,181.951385,119.050166,1473.141708,23.657781,143.187748,'class 1'
