 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,points
20,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,37,255,0,255,255,255,151.47297297,153.06756757,151.47297297,153.06756757,24.38477631,147,149,8,8,7.67040227,6.14177216,52.47117783,0.78194109,8.94427191,9435,255,NaN,NaN,100,9435,150,157,63.43494882,7.37443916,1.24889072,0.80071057,0.79569892,1
21,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,25,255,0,255,255,255,678.38000000,154.82000000,678.38000000,154.82000000,19.31370850,675,152,7,5,7.27827883,4.37342253,166.57459335,0.84220638,8.06225775,6375,255,NaN,NaN,100,6375,675,152,150.25511870,4.90290338,1.66420664,0.60088692,0.84745763,0
22,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,94,255,0,255,255,255,444.59574468,162.87234043,444.59574468,162.87234043,36.28427125,439,157,12,12,12.32115546,9.71374135,133.86633324,0.89722405,13.03840481,23970,255,NaN,NaN,100,23970,441,157,122.47119229,10.46364205,1.26842532,0.78837909,0.87441860,1
23,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,102,255,0,255,255,255,851.69607843,177.41176471,851.69607843,177.41176471,42.28427125,844,172,15,12,16.14235265,8.04532253,152.89015142,0.71688969,16.40121947,26010,255,NaN,NaN,100,26010,844,173,142.43140797,9.70725343,2.00642704,0.49839839,0.85000000,1
24,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,32,255,0,255,255,255,846.40625000,183.28125000,846.40625000,183.28125000,22.14213562,843,180,7,7,8.92203872,4.56663177,133.45064914,0.82020201,9.89949494,8160,255,NaN,NaN,100,8160,843,180,135.00000000,5.60000000,1.95374604,0.51183725,0.85333333,0
25,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,222,255,0,255,255,255,1033.41441441,190.99549550,1033.41441441,190.99549550,88.22539674,1023,180,22,20,22.96054000,12.31065031,44.46204499,0.35840627,25.80697580,56610,255,NaN,NaN,100,56610,1024,199,35.53767779,14.14213562,1.86509562,0.53616554,0.75767918,1
26,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,103,255,0,255,255,255,1167.86893204,200.95631068,1167.86893204,200.95631068,43.11269837,1161,194,14,14,16.50597849,7.94522258,46.13478356,0.69636459,17.20465053,26265,255,NaN,NaN,100,26265,1161,205,35.53767779,9.42990334,2.07747213,0.48135423,0.84773663,1
27,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,38,255,0,255,255,255,333.05263158,201.84210526,333.05263158,201.84210526,25.79898987,330,197,6,9,8.64838560,5.59446641,68.01376493,0.71744408,10.29563014,9690,255,NaN,NaN,100,9690,331,206,60.94539590,6.00000000,1.54588212,0.64687985,0.84444444,0
28,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,40,255,0,255,255,255,108.95000000,205.70000000,108.95000000,205.70000000,24.97056275,105,202,8,8,9.46082565,5.38320689,35.04299483,0.80614506,10.63014581,10200,255,NaN,NaN,100,10200,106,210,48.81407483,6.36396103,1.75747019,0.56899969,0.83333333,0
29,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,84,255,0,255,255,255,788.88095238,211.40476190,788.88095238,211.40476190,38.87005769,784,205,10,14,13.29393925,8.04517907,84.58661191,0.69864858,14.14213562,21420,255,NaN,NaN,100,21420,789,205,98.13010235,9.97880106,1.65241061,0.60517646,0.79245283,1
30,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,75,255,0,255,255,255,96.44666667,216.10000000,96.44666667,216.10000000,40.28427125,91,209,11,15,17.24073368,5.53879943,60.79399961,0.58076456,18.02775638,19125,255,NaN,NaN,100,19125,91,224,56.30993247,6.95701085,3.11272035,0.32126240,0.82417582,0
31,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,22,255,0,255,255,255,160.54545455,213.50000000,160.54545455,213.50000000,18.14213562,158,211,6,6,6.67364802,4.19729508,47.17694623,0.83995443,7.21110255,5610,255,NaN,NaN,100,5610,158,216,33.69006753,4.94974747,1.58998781,0.62893564,0.84615385,1
32,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,71,255,0,255,255,255,592.31690141,219.41549296,592.31690141,219.41549296,31.21320344,588,214,9,11,10.85282258,8.32963103,99.64468219,0.91578078,11.70469991,18105,255,NaN,NaN,100,18105,590,214,109.98310652,9.00000000,1.30291756,0.76750827,0.88198758,0
33,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,65,255,0,255,255,255,301.83846154,240.03846154,301.83846154,240.03846154,31.21320344,297,235,10,10,12.01032612,6.89078461,132.76547242,0.83839086,12.80624847,16575,255,NaN,NaN,100,16575,298,235,128.65980825,7.77817459,1.74295480,0.57373834,0.86666667,1
34,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,27,255,0,255,255,255,480.75925926,240.35185185,480.75925926,240.35185185,18.72792206,478,237,5,7,7.12031717,4.82808095,97.31978073,0.96737407,7.61577311,6885,255,NaN,NaN,100,6885,479,237,113.19859051,5.00000000,1.47477170,0.67807105,0.88524590,1
35,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,76,255,0,255,255,255,413.52631579,262.36842105,413.52631579,262.36842105,33.79898987,407,259,13,8,11.92678834,8.11334977,179.96146372,0.83601874,13.15294644,19380,255,NaN,NaN,100,19380,407,260,171.25383774,8.00000000,1.47002024,0.68026274,0.90476190,1
36,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,54,255,0,255,255,255,924.27777778,265.37037037,924.27777778,265.37037037,28.38477631,920,261,8,10,9.61696086,7.14934130,65.31392604,0.84223381,10.77032961,13770,255,NaN,NaN,100,13770,924,271,68.19859051,7.60263112,1.34515341,0.74340963,0.86400000,1
37,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,53,255,0,255,255,255,1109.12264151,267.57547170,1109.12264151,267.57547170,30.38477631,1105,263,8,9,9.88202396,6.82873227,73.30853771,0.72139586,10.81665383,13515,255,NaN,NaN,100,13515,1106,272,56.30993247,7.51860438,1.44712423,0.69102567,0.84126984,1
38,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,49,255,0,255,255,255,38.72448980,277.70408163,38.72448980,277.70408163,28.62741700,34,274,10,8,9.73727303,6.40720842,22.71889524,0.75134883,10.81665383,12495,255,NaN,NaN,100,12495,35,281,33.69006753,7.60000000,1.51973721,0.65800850,0.80991736,1
39,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,57,255,0,255,255,255,729.81578947,290.35964912,729.81578947,290.35964912,33.45584412,725,285,10,11,13.58963658,5.34044112,129.58680419,0.63994218,13.60147051,14535,255,NaN,NaN,100,14535,726,285,126.02737339,6.36396103,2.54466556,0.39297895,0.80851064,1
40,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,27,255,0,255,255,255,784.90740741,289.64814815,784.90740741,289.64814815,22.38477631,781,285,7,8,8.75559727,3.92634182,53.23399403,0.67712385,9.43398113,6885,255,NaN,NaN,100,6885,782,293,57.99461679,4.68521286,2.22996308,0.44843792,0.77142857,0
41,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,70,255,0,255,255,255,207.37142857,299.60000000,207.37142857,299.60000000,36.62741700,203,293,9,13,14.50769795,6.14341217,115.81062749,0.65568511,15.00000000,17850,255,NaN,NaN,100,17850,203,293,126.86989765,7.15541753,2.36150490,0.42345879,0.83832335,1
42,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,20,255,0,255,255,255,273.75000000,335.80000000,273.75000000,335.80000000,16.72792206,271,333,6,5,6.37870674,3.99215577,30.89974187,0.89816446,7.21110255,5100,255,NaN,NaN,100,5100,271,338,33.69006753,4.74341649,1.59781008,0.62585661,0.83333333,0
43,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,20,255,0,255,255,255,472.35000000,337.70000000,472.35000000,337.70000000,20.72792206,470,334,4,8,8.16731321,3.11789082,99.76886287,0.58496290,8.54400375,5100,255,NaN,NaN,100,5100,470,334,110.55604522,3.78117671,2.61949942,0.38175233,0.76923077,0
44,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,76,255,0,255,255,255,96.43421053,342.19736842,96.43421053,342.19736842,39.69848481,91,337,11,12,13.00029458,7.44338559,51.97826413,0.60600414,14.42220510,19380,255,NaN,NaN,100,19380,94,349,56.30993247,9.83869910,1.74655665,0.57255515,0.76381910,1
45,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,115,255,0,255,255,255,144.89130435,348.25652174,144.89130435,348.25652174,40.62741700,139,341,11,14,14.03205757,10.43485938,64.12826007,0.87552647,15.26433752,29325,255,NaN,NaN,100,29325,142,355,58.39249775,11.00000000,1.34472896,0.74364428,0.89494163,1
46,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,119,255,0,255,255,255,741.37394958,370.68487395,741.37394958,370.68487395,44.28427125,734,364,15,13,16.90860978,8.96084940,150.85314522,0.76253156,17.20465053,30345,255,NaN,NaN,100,30345,735,366,144.46232221,10.58463428,1.88694275,0.52995779,0.85000000,1
47,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,35,255,0,255,255,255,550.18571429,371.58571429,550.18571429,371.58571429,22.72792206,547,368,7,7,8.19273950,5.43937520,126.21350445,0.85144862,9.21954446,8925,255,NaN,NaN,100,8925,548,368,130.60129465,6.49933684,1.50619128,0.66392630,0.85365854,1
48,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,104,255,0,255,255,255,42.80769231,377.23076923,42.80769231,377.23076923,38.04163056,37,371,12,12,12.51394291,10.58155000,127.32408652,0.90307736,13.60147051,26520,255,NaN,NaN,100,26520,40,371,126.02737339,11.31370850,1.18261908,0.84558081,0.90043290,1
49,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,35,255,0,255,255,255,314.55714286,389.75714286,314.55714286,389.75714286,30.38477631,309,387,13,6,12.43401278,3.58399053,14.93234765,0.47639349,13.60147051,8925,255,NaN,NaN,100,8925,309,392,17.10272897,5.03276933,3.46932077,0.28824086,0.71428571,1
50,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,57,255,0,255,255,255,136.76315789,397.57017544,136.76315789,397.57017544,28.72792206,132,394,10,7,9.97974676,7.27219396,12.00850110,0.86791320,10.81665383,14535,255,NaN,NaN,100,14535,132,400,33.69006753,7.00000000,1.37231581,0.72869524,0.90476190,1
51,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,90,255,0,255,255,255,1226.02222222,412.24444444,1226.02222222,412.24444444,38.62741700,1219,407,14,10,16.22219483,7.06387516,30.51786627,0.75798574,17.20465053,22950,255,NaN,NaN,100,22950,1219,417,35.53767779,8.04984472,2.29650078,0.43544509,0.90909091,1
52,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,83,255,0,255,255,255,674.36746988,418.00602410,674.36746988,418.00602410,34.38477631,668,413,12,9,12.79534841,8.25916410,19.86834924,0.88217663,13.41640786,21165,255,NaN,NaN,100,21165,668,421,26.56505118,8.94427191,1.54923044,0.64548177,0.92222222,1
53,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,79,255,0,255,255,255,978.55063291,420.03164557,978.55063291,420.03164557,32.62741700,974,414,9,12,11.30656991,8.89623686,89.73532756,0.93254880,12.36931688,20145,255,NaN,NaN,100,20145,977,426,75.96375653,9.00000000,1.27093850,0.78682014,0.90285714,1
54,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,35,255,0,255,255,255,1241.27142857,439.87142857,1241.27142857,439.87142857,20.72792206,1238,437,7,6,7.21710040,6.17469366,25.13071291,1.00000000,8.06225775,8925,255,NaN,NaN,100,8925,1238,442,29.74488130,6.00000000,1.16881918,0.85556433,0.92105263,1
55,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,108,255,0,255,255,255,1080.75925926,451.47222222,1080.75925926,451.47222222,50.76955262,1075,443,11,19,15.22279566,9.03315487,78.00278655,0.52653464,19.10497317,27540,255,NaN,NaN,100,27540,1083,443,96.00900596,10.82955160,1.68521362,0.59339658,0.73469388,1
56,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,81,255,0,255,255,255,579.82098765,453.47530864,579.82098765,453.47530864,39.69848481,572,449,15,8,14.69101137,7.02010233,177.92948638,0.64587284,15.29705854,20655,255,NaN,NaN,100,20655,572,454,11.30993247,8.00000000,2.09270616,0.47785017,0.82233503,1
57,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,96,255,0,255,255,255,76.02083333,464.09375000,76.02083333,464.09375000,38.04163056,69,459,15,9,14.84099572,8.23603744,176.97583905,0.83360987,15.29705854,24480,255,NaN,NaN,100,24480,69,466,11.30993247,9.00000000,1.80195826,0.55495181,0.88888889,1
58,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,46,255,0,255,255,255,175.04347826,464.67391304,175.04347826,464.67391304,32.38477631,171,460,7,10,9.65434575,6.06659639,103.75264078,0.55117041,10.77032961,11730,255,NaN,NaN,100,11730,173,460,111.80140949,7.00000000,1.59139411,0.62837986,0.75409836,0
59,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,110,255,0,255,255,255,1091.81818182,470.83636364,1091.81818182,470.83636364,39.21320344,1085,466,14,10,14.30740540,9.78908097,8.30465241,0.89895490,15.23154621,28050,255,NaN,NaN,100,28050,1085,474,23.19859051,10.00000000,1.46156779,0.68419680,0.92436975,1
60,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,79,255,0,255,255,255,429.25949367,474.90506329,429.25949367,474.90506329,33.79898987,425,469,8,12,12.51441455,8.03760525,96.58212083,0.86901948,13.00000000,20145,255,NaN,NaN,100,20145,427,469,112.61986495,8.00000000,1.55698298,0.64226778,0.92397661,1
61,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,49,255,0,255,255,255,995.11224490,473.66326531,995.11224490,473.66326531,28.62741700,990,470,10,8,10.92035039,5.71307105,154.83670980,0.75134883,11.18033989,12495,255,NaN,NaN,100,12495,990,471,153.43494882,6.70820393,1.91146763,0.52315822,0.79674797,1
62,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,66,255,0,255,255,255,1183.46969697,475.01515152,1183.46969697,475.01515152,32.04163056,1178,470,11,10,13.04819505,6.44026317,35.11450646,0.80783857,13.60147051,16830,255,NaN,NaN,100,16830,1178,479,36.02737339,7.40000000,2.02603445,0.49357502,0.85714286,0
63,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,59,255,0,255,255,255,634.34745763,479.65254237,634.34745763,479.65254237,36.04163056,628,476,13,8,13.60941000,5.51979352,159.06843006,0.57075932,13.92838828,15045,255,NaN,NaN,100,15045,628,477,158.96248897,6.87072751,2.46556505,0.40558654,0.77124183,1
64,BKO-426-S42-Iba-Syn-Cortex-10x-F2a_XY1562195154_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.tifthrsh.png,89,255,0,255,255,255,727.53370787,487.33146067,727.53370787,487.33146067,43.69848481,721,480,12,16,17.07428729,6.63678182,121.18491460,0.58568906,18.02775638,22695,255,NaN,NaN,100,22695,721,481,123.69006753,8.16198368,2.57267570,0.38870037,0.78070175,1
