 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,points
3614,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,136,255,0,255,255,255,1155.58823529,530.20588235,1155.58823529,530.20588235,46.28427125,1149,521,11,18,17.61907034,9.82802013,80.18052833,0.79777774,18.68154169,34680,255,NaN,NaN,100,34680,1154,539,74.47588900,11.00000000,1.79273853,0.55780583,0.91891892,1
3615,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,11,255,0,255,255,255,902.86363636,525.40909091,902.86363636,525.40909091,12.48528137,901,523,3,5,5.32574312,2.62979920,94.73116110,0.88675956,5.38516481,2805,255,NaN,NaN,100,2805,902,523,111.80140949,3.00000000,2.02515200,0.49379009,0.84615385,0
3616,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,15,255,0,255,255,255,522.63333333,529.70000000,522.63333333,529.70000000,13.89949494,520,528,5,4,5.24260932,3.64295564,9.89943818,0.97567030,5.83095189,3825,255,NaN,NaN,100,3825,520,531,30.96375653,4.00000000,1.43910875,0.69487452,0.85714286,0
3617,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,121,255,0,255,255,255,366.11157025,535.65702479,366.11157025,535.65702479,41.21320344,360,529,12,13,14.37277362,10.71901562,44.97045710,0.89520498,15.62049935,30855,255,NaN,NaN,100,30855,360,541,39.80557109,11.83340237,1.34086694,0.74578616,0.91666667,1
3618,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,55,255,0,255,255,255,14.82727273,543.31818182,14.82727273,543.31818182,31.21320344,9,539,11,8,11.57676578,6.04902754,15.52959157,0.70940765,12.08304597,14025,255,NaN,NaN,100,14025,9,546,24.44395478,7.21248917,1.91382263,0.52251446,0.80882353,1
3619,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,209,255,0,255,255,255,215.77272727,551.62440191,215.77272727,551.62440191,57.35533906,206,542,18,18,20.52069923,12.96773867,55.83281262,0.79837779,21.40093456,53295,255,NaN,NaN,100,53295,209,560,52.59464337,13.95876280,1.58244238,0.63193454,0.88936170,1
3620,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,126,255,0,255,255,255,545.43650794,550.17460317,545.43650794,550.17460317,44.62741700,540,542,11,15,14.20376113,11.29476772,79.26045624,0.79501790,16.64331698,32130,255,NaN,NaN,100,32130,541,556,57.26477373,11.00000000,1.25755230,0.79519556,0.88732394,1
3621,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,88,255,0,255,255,255,777.61363636,551.42045455,777.61363636,551.42045455,36.04163056,772,546,12,11,13.14001038,8.52701609,34.65020981,0.85130204,13.60147051,22440,255,NaN,NaN,100,22440,772,555,36.02737339,9.39148551,1.54098576,0.64893526,0.87562189,1
3622,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,92,255,0,255,255,255,1020.53260870,551.56521739,1020.53260870,551.56521739,38.04163056,1014,546,13,11,14.74582159,7.94381225,28.41971509,0.79887613,15.26433752,23460,255,NaN,NaN,100,23460,1014,555,31.60750225,8.66622457,1.85626512,0.53871615,0.85981308,1
3623,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,205,255,0,255,255,255,469.30975610,575.07560976,469.30975610,575.07560976,76.18376618,465,558,11,31,31.41672244,8.30812658,95.27693438,0.44385268,31.25699922,52275,255,NaN,NaN,100,52275,469,558,97.35237936,10.83732930,3.78144485,0.26444918,0.77067669,1
